@attribute G numeric
@attribute H numeric
@attribute HR numeric
@attribute AB numeric
@attribute BA numeric
@attribute Tier_1_Awards numeric
@attribute Tier_2_Awards numeric
@attribute Tier_3_Awards numeric
@attribute hof nominal { 0.0, 1.0 }

@data
251.0, 193.0, 2.0, 779.0, 0.247753530166881, 0.0, 0.0, 0.0, 0.0
904.0, 634.0, 23.0, 2483.0, 0.255336286749899, 0.0, 0.0, 1.0, 0.0
331.0, 353.0, 4.0, 1307.0, 0.270084162203519, 0.0, 0.0, 0.0, 0.0
388.0, 142.0, 13.0, 634.0, 0.22397476340694, 0.0, 0.0, 0.0, 0.0
335.0, 308.0, 5.0, 1172.0, 0.262798634812287, 0.0, 0.0, 0.0, 0.0
516.0, 386.0, 3.0, 1546.0, 0.249676584734799, 0.0, 0.0, 0.0, 0.0
502.0, 404.0, 4.0, 1613.0, 0.250464972101674, 0.0, 0.0, 0.0, 0.0
928.0, 830.0, 106.0, 3088.0, 0.268782383419689, 0.0, 0.0, 0.0, 0.0
2435.0, 2086.0, 573.0, 8147.0, 0.256045170001227, 3.0, 0.0, 4.0, 1.0
576.0, 296.0, 54.0, 1172.0, 0.252559726962457, 0.0, 0.0, 0.0, 0.0
659.0, 422.0, 26.0, 1646.0, 0.256379100850547, 0.0, 0.0, 0.0, 0.0
287.0, 175.0, 15.0, 746.0, 0.234584450402145, 0.0, 0.0, 0.0, 0.0
385.0, 322.0, 43.0, 1263.0, 0.254948535233571, 0.0, 0.0, 0.0, 0.0
676.0, 481.0, 42.0, 1872.0, 0.256944444444444, 0.0, 0.0, 0.0, 0.0
465.0, 296.0, 10.0, 1236.0, 0.239482200647249, 0.0, 0.0, 0.0, 0.0
808.0, 687.0, 83.0, 2562.0, 0.268149882903981, 0.0, 0.0, 0.0, 0.0
1701.0, 1561.0, 238.0, 5747.0, 0.271619975639464, 0.0, 0.0, 0.0, 0.0
636.0, 597.0, 76.0, 2228.0, 0.267953321364452, 0.0, 0.0, 0.0, 0.0
184.0, 100.0, 4.0, 422.0, 0.23696682464455, 0.0, 0.0, 0.0, 0.0
1196.0, 843.0, 8.0, 3703.0, 0.227653254118282, 0.0, 0.0, 0.0, 0.0
447.0, 293.0, 11.0, 1134.0, 0.258377425044092, 0.0, 0.0, 0.0, 0.0
1832.0, 1651.0, 321.0, 6449.0, 0.256008683516824, 0.0, 1.0, 1.0, 0.0
1525.0, 1589.0, 271.0, 5814.0, 0.273305813553492, 0.0, 1.0, 2.0, 0.0
185.0, 164.0, 0.0, 638.0, 0.25705329153605, 0.0, 0.0, 0.0, 0.0
1755.0, 1724.0, 284.0, 6441.0, 0.267660301195467, 0.0, 2.0, 1.0, 0.0
1263.0, 1297.0, 9.0, 4736.0, 0.273859797297297, 0.0, 0.0, 0.0, 0.0
1004.0, 722.0, 38.0, 2678.0, 0.269604182225541, 0.0, 0.0, 0.0, 0.0
1584.0, 1494.0, 108.0, 5534.0, 0.269967473798338, 0.0, 0.0, 1.0, 0.0
502.0, 402.0, 8.0, 1598.0, 0.251564455569462, 0.0, 0.0, 0.0, 0.0
1289.0, 1229.0, 66.0, 4451.0, 0.276117726353628, 0.0, 0.0, 0.0, 0.0
243.0, 189.0, 4.0, 765.0, 0.247058823529412, 0.0, 0.0, 0.0, 0.0
2830.0, 2866.0, 384.0, 9908.0, 0.289261203068228, 0.0, 1.0, 3.0, 1.0
183.0, 113.0, 0.0, 472.0, 0.239406779661017, 0.0, 0.0, 0.0, 0.0
226.0, 101.0, 4.0, 494.0, 0.204453441295547, 0.0, 0.0, 0.0, 0.0
365.0, 283.0, 6.0, 1222.0, 0.231587561374795, 0.0, 0.0, 0.0, 0.0
1273.0, 1171.0, 100.0, 4244.0, 0.275918944392083, 0.0, 0.0, 0.0, 0.0
331.0, 294.0, 9.0, 1065.0, 0.276056338028169, 0.0, 0.0, 0.0, 0.0
1941.0, 2416.0, 58.0, 7559.0, 0.319618997221855, 0.0, 0.0, 26.0, 1.0
202.0, 150.0, 3.0, 617.0, 0.243111831442464, 0.0, 0.0, 0.0, 0.0
1399.0, 1278.0, 288.0, 4796.0, 0.266472060050042, 2.0, 0.0, 1.0, 0.0
375.0, 316.0, 6.0, 1208.0, 0.26158940397351, 0.0, 0.0, 0.0, 0.0
1077.0, 935.0, 22.0, 3546.0, 0.263677382966723, 0.0, 0.0, 0.0, 0.0
818.0, 618.0, 18.0, 2634.0, 0.234624145785877, 0.0, 0.0, 0.0, 0.0
499.0, 860.0, 6.0, 2391.0, 0.359682141363446, 0.0, 0.0, 0.0, 0.0
205.0, 113.0, 4.0, 414.0, 0.272946859903382, 0.0, 0.0, 0.0, 0.0
1461.0, 1471.0, 34.0, 5430.0, 0.270902394106814, 0.0, 0.0, 0.0, 0.0
681.0, 495.0, 36.0, 1988.0, 0.248993963782696, 0.0, 0.0, 0.0, 0.0
253.0, 146.0, 11.0, 636.0, 0.229559748427673, 0.0, 0.0, 0.0, 0.0
244.0, 129.0, 0.0, 540.0, 0.238888888888889, 0.0, 0.0, 0.0, 0.0
427.0, 245.0, 47.0, 1109.0, 0.220919747520289, 0.0, 0.0, 0.0, 0.0
3001.0, 3184.0, 431.0, 11551.0, 0.275647130118604, 6.0, 9.0, 10.0, 1.0
171.0, 64.0, 8.0, 280.0, 0.228571428571429, 0.0, 0.0, 0.0, 0.0
188.0, 148.0, 5.0, 542.0, 0.273062730627306, 0.0, 0.0, 0.0, 0.0
996.0, 687.0, 14.0, 2848.0, 0.24122191011236, 0.0, 0.0, 0.0, 0.0
1084.0, 1121.0, 135.0, 3784.0, 0.296247357293869, 0.0, 0.0, 0.0, 0.0
1630.0, 1393.0, 20.0, 5383.0, 0.258777633289987, 0.0, 0.0, 0.0, 0.0
1318.0, 1381.0, 33.0, 5171.0, 0.267066331463933, 0.0, 0.0, 0.0, 0.0
1475.0, 1415.0, 202.0, 4992.0, 0.283453525641026, 0.0, 0.0, 1.0, 0.0
989.0, 936.0, 124.0, 3399.0, 0.275375110326567, 0.0, 0.0, 0.0, 0.0
620.0, 347.0, 31.0, 1394.0, 0.248923959827834, 0.0, 0.0, 0.0, 0.0
1093.0, 876.0, 166.0, 3412.0, 0.256740914419695, 0.0, 0.0, 0.0, 0.0
1148.0, 1196.0, 40.0, 4240.0, 0.282075471698113, 0.0, 0.0, 2.0, 0.0
2460.0, 2490.0, 493.0, 8757.0, 0.284343953408702, 0.0, 3.0, 3.0, 0.0
924.0, 758.0, 61.0, 2957.0, 0.256340886033142, 0.0, 0.0, 3.0, 0.0
1089.0, 876.0, 112.0, 3375.0, 0.259555555555556, 0.0, 0.0, 0.0, 0.0
605.0, 422.0, 1.0, 1833.0, 0.230223677032188, 0.0, 0.0, 0.0, 0.0
665.0, 426.0, 68.0, 1686.0, 0.252669039145907, 0.0, 0.0, 0.0, 0.0
1514.0, 1450.0, 28.0, 5349.0, 0.271078706300243, 0.0, 0.0, 1.0, 0.0
1612.0, 1376.0, 34.0, 5258.0, 0.261696462533283, 0.0, 0.0, 0.0, 0.0
1344.0, 1243.0, 68.0, 4777.0, 0.260205149675529, 0.0, 0.0, 1.0, 0.0
424.0, 262.0, 6.0, 985.0, 0.265989847715736, 0.0, 0.0, 0.0, 0.0
439.0, 263.0, 5.0, 1197.0, 0.219715956558062, 0.0, 0.0, 0.0, 0.0
607.0, 338.0, 9.0, 1397.0, 0.241947029348604, 0.0, 0.0, 0.0, 0.0
993.0, 834.0, 87.0, 3274.0, 0.254734270006109, 0.0, 0.0, 0.0, 0.0
901.0, 731.0, 78.0, 2737.0, 0.267080745341615, 0.0, 0.0, 0.0, 0.0
508.0, 518.0, 35.0, 1943.0, 0.266598044261451, 0.0, 0.0, 0.0, 0.0
1833.0, 2092.0, 87.0, 6913.0, 0.302618255460726, 0.0, 1.0, 1.0, 0.0
515.0, 329.0, 30.0, 1266.0, 0.259873617693523, 0.0, 0.0, 0.0, 0.0
1119.0, 1219.0, 94.0, 4153.0, 0.293522754635203, 0.0, 0.0, 3.0, 0.0
336.0, 143.0, 3.0, 696.0, 0.205459770114943, 0.0, 0.0, 0.0, 0.0
1127.0, 1244.0, 41.0, 3984.0, 0.312248995983936, 0.0, 0.0, 0.0, 0.0
1106.0, 727.0, 121.0, 3125.0, 0.23264, 0.0, 0.0, 0.0, 0.0
285.0, 180.0, 1.0, 774.0, 0.232558139534884, 0.0, 0.0, 0.0, 0.0
448.0, 245.0, 34.0, 1087.0, 0.225390984360626, 0.0, 0.0, 0.0, 0.0
1268.0, 1109.0, 3.0, 4167.0, 0.266138708903288, 0.0, 0.0, 0.0, 0.0
1347.0, 1561.0, 228.0, 5161.0, 0.302460763417942, 0.0, 0.0, 0.0, 0.0
197.0, 72.0, 3.0, 376.0, 0.191489361702128, 0.0, 0.0, 0.0, 0.0
217.0, 67.0, 1.0, 307.0, 0.218241042345277, 0.0, 0.0, 0.0, 0.0
276.0, 224.0, 1.0, 971.0, 0.230690010298661, 0.0, 0.0, 0.0, 0.0
2466.0, 2712.0, 339.0, 9358.0, 0.289805513998718, 2.0, 3.0, 9.0, 0.0
413.0, 343.0, 16.0, 1414.0, 0.242574257425743, 0.0, 0.0, 0.0, 0.0
1284.0, 1231.0, 27.0, 4554.0, 0.270311813790075, 0.0, 0.0, 0.0, 0.0
330.0, 163.0, 36.0, 660.0, 0.246969696969697, 0.0, 0.0, 0.0, 0.0
748.0, 766.0, 10.0, 2800.0, 0.273571428571429, 0.0, 0.0, 0.0, 0.0
193.0, 142.0, 1.0, 603.0, 0.235489220563847, 0.0, 0.0, 0.0, 0.0
734.0, 458.0, 77.0, 2038.0, 0.224730127576055, 0.0, 0.0, 0.0, 0.0
1059.0, 966.0, 50.0, 3611.0, 0.267515923566879, 0.0, 0.0, 0.0, 0.0
211.0, 146.0, 2.0, 665.0, 0.219548872180451, 0.0, 0.0, 0.0, 0.0
879.0, 715.0, 58.0, 2682.0, 0.266592095451156, 0.0, 0.0, 0.0, 0.0
1411.0, 1311.0, 23.0, 5011.0, 0.261624426262223, 0.0, 1.0, 0.0, 0.0
415.0, 495.0, 11.0, 1656.0, 0.298913043478261, 0.0, 0.0, 0.0, 0.0
612.0, 508.0, 84.0, 1980.0, 0.256565656565657, 0.0, 0.0, 0.0, 0.0
335.0, 261.0, 11.0, 1004.0, 0.25996015936255, 0.0, 0.0, 0.0, 0.0
1239.0, 1268.0, 27.0, 4690.0, 0.270362473347548, 0.0, 0.0, 0.0, 0.0
1306.0, 1279.0, 121.0, 4581.0, 0.279196681947173, 0.0, 0.0, 0.0, 0.0
227.0, 136.0, 1.0, 482.0, 0.282157676348548, 0.0, 0.0, 0.0, 0.0
1017.0, 765.0, 81.0, 3330.0, 0.22972972972973, 0.0, 0.0, 0.0, 0.0
465.0, 247.0, 10.0, 925.0, 0.267027027027027, 0.0, 0.0, 0.0, 0.0
322.0, 312.0, 3.0, 1269.0, 0.245862884160756, 0.0, 0.0, 0.0, 0.0
437.0, 216.0, 13.0, 944.0, 0.228813559322034, 0.0, 0.0, 0.0, 0.0
1239.0, 1115.0, 118.0, 4061.0, 0.274562915538045, 0.0, 0.0, 0.0, 0.0
411.0, 287.0, 0.0, 1125.0, 0.255111111111111, 0.0, 0.0, 0.0, 0.0
745.0, 585.0, 4.0, 2320.0, 0.252155172413793, 0.0, 0.0, 0.0, 0.0
651.0, 520.0, 7.0, 2170.0, 0.23963133640553, 0.0, 0.0, 0.0, 0.0
817.0, 578.0, 108.0, 2284.0, 0.253064798598949, 0.0, 0.0, 1.0, 0.0
309.0, 199.0, 15.0, 952.0, 0.209033613445378, 0.0, 0.0, 0.0, 0.0
774.0, 751.0, 16.0, 2876.0, 0.261126564673157, 0.0, 0.0, 0.0, 0.0
557.0, 561.0, 20.0, 2227.0, 0.251908396946565, 0.0, 0.0, 0.0, 0.0
1072.0, 1066.0, 4.0, 3958.0, 0.26932794340576, 0.0, 0.0, 0.0, 0.0
1392.0, 1254.0, 153.0, 4692.0, 0.267263427109974, 0.0, 0.0, 0.0, 0.0
342.0, 220.0, 7.0, 961.0, 0.228928199791883, 0.0, 0.0, 0.0, 0.0
557.0, 486.0, 62.0, 1832.0, 0.26528384279476, 0.0, 0.0, 0.0, 0.0
859.0, 961.0, 49.0, 3094.0, 0.31060116354234, 0.0, 0.0, 0.0, 0.0
358.0, 267.0, 32.0, 1021.0, 0.261508325171401, 0.0, 0.0, 0.0, 0.0
1212.0, 915.0, 155.0, 3581.0, 0.25551521921251, 0.0, 0.0, 0.0, 0.0
410.0, 278.0, 4.0, 1309.0, 0.212375859434683, 0.0, 0.0, 0.0, 0.0
373.0, 76.0, 0.0, 321.0, 0.236760124610592, 0.0, 0.0, 0.0, 0.0
2163.0, 2016.0, 138.0, 7755.0, 0.259961315280464, 1.0, 0.0, 11.0, 1.0
1328.0, 1544.0, 27.0, 4914.0, 0.314204314204314, 0.0, 0.0, 3.0, 0.0
526.0, 423.0, 50.0, 1749.0, 0.241852487135506, 0.0, 0.0, 0.0, 0.0
451.0, 214.0, 12.0, 989.0, 0.216380182002022, 0.0, 0.0, 0.0, 0.0
344.0, 257.0, 4.0, 1162.0, 0.221170395869191, 0.0, 0.0, 0.0, 0.0
462.0, 320.0, 13.0, 1218.0, 0.262725779967159, 0.0, 0.0, 1.0, 0.0
432.0, 385.0, 17.0, 1370.0, 0.281021897810219, 0.0, 0.0, 0.0, 0.0
1627.0, 1716.0, 126.0, 6046.0, 0.283824015878267, 0.0, 0.0, 7.0, 0.0
350.0, 198.0, 20.0, 830.0, 0.23855421686747, 0.0, 0.0, 0.0, 0.0
619.0, 351.0, 12.0, 1470.0, 0.238775510204082, 0.0, 0.0, 0.0, 0.0
185.0, 94.0, 1.0, 455.0, 0.206593406593407, 0.0, 0.0, 0.0, 0.0
1694.0, 1447.0, 315.0, 5710.0, 0.253415061295972, 0.0, 0.0, 0.0, 0.0
693.0, 567.0, 19.0, 1936.0, 0.292871900826446, 0.0, 0.0, 0.0, 0.0
533.0, 360.0, 36.0, 1458.0, 0.246913580246914, 0.0, 0.0, 0.0, 0.0
1371.0, 1388.0, 18.0, 5075.0, 0.273497536945813, 0.0, 0.0, 0.0, 0.0
295.0, 150.0, 5.0, 661.0, 0.226928895612708, 0.0, 0.0, 0.0, 0.0
1192.0, 971.0, 77.0, 3693.0, 0.262929867316545, 0.0, 0.0, 0.0, 0.0
309.0, 138.0, 1.0, 548.0, 0.251824817518248, 0.0, 0.0, 0.0, 0.0
170.0, 91.0, 13.0, 422.0, 0.21563981042654, 0.0, 0.0, 0.0, 0.0
589.0, 416.0, 47.0, 1606.0, 0.259028642590286, 0.0, 0.0, 0.0, 0.0
444.0, 327.0, 10.0, 1310.0, 0.249618320610687, 0.0, 0.0, 0.0, 0.0
334.0, 194.0, 1.0, 903.0, 0.21483942414175, 0.0, 0.0, 0.0, 0.0
843.0, 580.0, 100.0, 2422.0, 0.239471511147812, 0.0, 0.0, 0.0, 0.0
1338.0, 1216.0, 41.0, 4494.0, 0.270582999554962, 0.0, 0.0, 0.0, 0.0
511.0, 528.0, 8.0, 1935.0, 0.272868217054264, 0.0, 0.0, 0.0, 0.0
307.0, 176.0, 4.0, 738.0, 0.238482384823848, 0.0, 0.0, 0.0, 0.0
504.0, 482.0, 69.0, 1793.0, 0.268823201338539, 0.0, 0.0, 0.0, 0.0
848.0, 795.0, 106.0, 2958.0, 0.268762677484787, 0.0, 0.0, 0.0, 0.0
253.0, 163.0, 0.0, 732.0, 0.222677595628415, 0.0, 0.0, 0.0, 0.0
307.0, 239.0, 35.0, 970.0, 0.24639175257732, 0.0, 0.0, 0.0, 0.0
532.0, 393.0, 5.0, 1479.0, 0.265720081135903, 0.0, 0.0, 0.0, 0.0
1421.0, 1268.0, 49.0, 5085.0, 0.249360865290069, 0.0, 0.0, 0.0, 0.0
228.0, 121.0, 5.0, 564.0, 0.214539007092199, 0.0, 0.0, 0.0, 0.0
908.0, 793.0, 20.0, 3043.0, 0.260598093986198, 0.0, 0.0, 0.0, 0.0
233.0, 157.0, 18.0, 596.0, 0.263422818791946, 0.0, 0.0, 0.0, 0.0
186.0, 95.0, 20.0, 405.0, 0.234567901234568, 0.0, 0.0, 0.0, 0.0
172.0, 95.0, 10.0, 424.0, 0.224056603773585, 0.0, 0.0, 0.0, 0.0
251.0, 143.0, 3.0, 654.0, 0.218654434250765, 0.0, 0.0, 0.0, 0.0
1218.0, 1202.0, 40.0, 4139.0, 0.290408311186277, 0.0, 0.0, 0.0, 0.0
377.0, 217.0, 33.0, 989.0, 0.219413549039434, 0.0, 0.0, 0.0, 0.0
656.0, 615.0, 20.0, 2200.0, 0.279545454545455, 0.0, 0.0, 0.0, 0.0
890.0, 980.0, 9.0, 3512.0, 0.279043280182232, 0.0, 0.0, 3.0, 0.0
618.0, 538.0, 35.0, 1986.0, 0.270896273917422, 0.0, 0.0, 0.0, 0.0
891.0, 682.0, 43.0, 2626.0, 0.25971058644326, 0.0, 0.0, 0.0, 0.0
665.0, 447.0, 34.0, 1604.0, 0.278678304239401, 0.0, 0.0, 0.0, 0.0
1137.0, 1056.0, 82.0, 4045.0, 0.2610630407911, 0.0, 0.0, 0.0, 0.0
686.0, 616.0, 46.0, 2350.0, 0.262127659574468, 0.0, 0.0, 0.0, 0.0
1012.0, 847.0, 144.0, 3332.0, 0.254201680672269, 0.0, 0.0, 0.0, 0.0
175.0, 43.0, 0.0, 207.0, 0.207729468599034, 0.0, 0.0, 0.0, 0.0
540.0, 287.0, 5.0, 1225.0, 0.234285714285714, 0.0, 0.0, 0.0, 0.0
1022.0, 898.0, 4.0, 3643.0, 0.24650013724952, 0.0, 0.0, 0.0, 0.0
1400.0, 1246.0, 95.0, 5141.0, 0.242365298580043, 1.0, 0.0, 3.0, 0.0
470.0, 388.0, 23.0, 1505.0, 0.2578073089701, 0.0, 0.0, 0.0, 0.0
691.0, 532.0, 65.0, 2153.0, 0.247097073850441, 0.0, 0.0, 0.0, 0.0
199.0, 160.0, 0.0, 712.0, 0.224719101123595, 0.0, 0.0, 0.0, 0.0
1284.0, 1526.0, 18.0, 4895.0, 0.311746680286006, 0.0, 0.0, 0.0, 1.0
1000.0, 882.0, 25.0, 3347.0, 0.263519569763968, 0.0, 0.0, 0.0, 0.0
1186.0, 1159.0, 19.0, 4091.0, 0.283304815448546, 0.0, 0.0, 0.0, 0.0
329.0, 288.0, 2.0, 1175.0, 0.245106382978723, 0.0, 0.0, 0.0, 0.0
1305.0, 925.0, 67.0, 3877.0, 0.238586535981429, 0.0, 0.0, 4.0, 0.0
242.0, 225.0, 8.0, 964.0, 0.233402489626556, 0.0, 0.0, 0.0, 0.0
674.0, 365.0, 21.0, 1623.0, 0.224892174984596, 0.0, 0.0, 0.0, 0.0
359.0, 157.0, 17.0, 763.0, 0.205766710353866, 0.0, 0.0, 0.0, 0.0
226.0, 263.0, 3.0, 902.0, 0.291574279379157, 0.0, 0.0, 0.0, 0.0
166.0, 110.0, 7.0, 453.0, 0.242825607064018, 0.0, 0.0, 0.0, 0.0
1032.0, 1108.0, 36.0, 3914.0, 0.28308635666837, 0.0, 1.0, 2.0, 0.0
206.0, 156.0, 1.0, 700.0, 0.222857142857143, 0.0, 0.0, 0.0, 0.0
519.0, 322.0, 11.0, 1372.0, 0.23469387755102, 0.0, 0.0, 0.0, 0.0
422.0, 372.0, 7.0, 1345.0, 0.276579925650558, 0.0, 0.0, 0.0, 0.0
216.0, 116.0, 0.0, 500.0, 0.232, 0.0, 0.0, 0.0, 0.0
1976.0, 2176.0, 284.0, 7173.0, 0.303359821553046, 0.0, 2.0, 4.0, 0.0
383.0, 184.0, 5.0, 813.0, 0.226322263222632, 0.0, 0.0, 0.0, 0.0
315.0, 301.0, 2.0, 1282.0, 0.234789391575663, 0.0, 0.0, 0.0, 0.0
263.0, 152.0, 13.0, 688.0, 0.22093023255814, 0.0, 0.0, 0.0, 0.0
349.0, 327.0, 2.0, 1315.0, 0.248669201520913, 0.0, 0.0, 0.0, 0.0
180.0, 86.0, 9.0, 386.0, 0.22279792746114, 0.0, 0.0, 0.0, 0.0
172.0, 104.0, 10.0, 428.0, 0.242990654205607, 0.0, 0.0, 0.0, 0.0
259.0, 132.0, 14.0, 562.0, 0.234875444839858, 0.0, 0.0, 0.0, 0.0
1150.0, 1029.0, 2.0, 4043.0, 0.25451397477121, 0.0, 0.0, 0.0, 0.0
662.0, 811.0, 61.0, 2450.0, 0.331020408163265, 0.0, 0.0, 0.0, 0.0
334.0, 353.0, 0.0, 1431.0, 0.246680642907058, 0.0, 0.0, 0.0, 0.0
283.0, 212.0, 5.0, 776.0, 0.27319587628866, 0.0, 0.0, 0.0, 0.0
2456.0, 2472.0, 248.0, 8680.0, 0.284792626728111, 0.0, 1.0, 3.0, 1.0
168.0, 102.0, 8.0, 395.0, 0.258227848101266, 0.0, 0.0, 0.0, 0.0
771.0, 594.0, 69.0, 2484.0, 0.239130434782609, 0.0, 0.0, 0.0, 0.0
550.0, 633.0, 19.0, 2040.0, 0.310294117647059, 0.0, 0.0, 0.0, 0.0
1301.0, 1102.0, 65.0, 4330.0, 0.254503464203233, 0.0, 0.0, 0.0, 0.0
573.0, 493.0, 5.0, 1760.0, 0.280113636363636, 0.0, 0.0, 0.0, 0.0
167.0, 93.0, 8.0, 432.0, 0.215277777777778, 0.0, 0.0, 0.0, 0.0
1001.0, 931.0, 63.0, 3151.0, 0.295461758172009, 0.0, 0.0, 0.0, 0.0
740.0, 458.0, 18.0, 1950.0, 0.234871794871795, 0.0, 0.0, 0.0, 0.0
328.0, 225.0, 22.0, 805.0, 0.279503105590062, 0.0, 0.0, 0.0, 0.0
408.0, 500.0, 4.0, 1762.0, 0.283768444948922, 0.0, 0.0, 0.0, 0.0
511.0, 452.0, 9.0, 1664.0, 0.271634615384615, 0.0, 0.0, 0.0, 0.0
2730.0, 2876.0, 511.0, 9456.0, 0.30414551607445, 0.0, 0.0, 11.0, 1.0
168.0, 184.0, 0.0, 723.0, 0.254495159059474, 0.0, 0.0, 0.0, 0.0
1998.0, 2467.0, 138.0, 7797.0, 0.31640374503014, 0.0, 0.0, 0.0, 1.0
187.0, 124.0, 17.0, 553.0, 0.224231464737794, 0.0, 0.0, 0.0, 0.0
231.0, 184.0, 0.0, 814.0, 0.226044226044226, 0.0, 0.0, 0.0, 0.0
813.0, 731.0, 4.0, 2862.0, 0.255415793151642, 0.0, 0.0, 0.0, 0.0
633.0, 351.0, 58.0, 1449.0, 0.242236024844721, 0.0, 0.0, 0.0, 0.0
362.0, 282.0, 5.0, 1359.0, 0.207505518763797, 0.0, 0.0, 0.0, 0.0
1042.0, 717.0, 13.0, 2829.0, 0.253446447507953, 0.0, 0.0, 0.0, 0.0
560.0, 561.0, 9.0, 1968.0, 0.285060975609756, 0.0, 0.0, 0.0, 0.0
2019.0, 1790.0, 242.0, 7060.0, 0.253541076487252, 0.0, 0.0, 2.0, 0.0
883.0, 880.0, 30.0, 2915.0, 0.30188679245283, 0.0, 0.0, 0.0, 0.0
501.0, 715.0, 4.0, 2394.0, 0.298663324979114, 0.0, 0.0, 0.0, 0.0
1368.0, 881.0, 116.0, 3476.0, 0.253452243958573, 0.0, 0.0, 0.0, 0.0
293.0, 240.0, 4.0, 826.0, 0.290556900726392, 0.0, 0.0, 0.0, 0.0
405.0, 146.0, 5.0, 682.0, 0.214076246334311, 0.0, 0.0, 0.0, 0.0
472.0, 372.0, 2.0, 1527.0, 0.243614931237721, 0.0, 0.0, 0.0, 0.0
428.0, 267.0, 20.0, 1252.0, 0.213258785942492, 0.0, 0.0, 0.0, 0.0
709.0, 506.0, 6.0, 1970.0, 0.256852791878173, 0.0, 0.0, 3.0, 0.0
860.0, 657.0, 81.0, 2413.0, 0.2722751761293, 0.0, 0.0, 0.0, 0.0
340.0, 209.0, 24.0, 949.0, 0.220231822971549, 0.0, 0.0, 0.0, 0.0
1392.0, 1122.0, 47.0, 4229.0, 0.265310948214708, 0.0, 0.0, 3.0, 0.0
170.0, 103.0, 9.0, 406.0, 0.253694581280788, 0.0, 0.0, 0.0, 0.0
794.0, 564.0, 17.0, 2081.0, 0.271023546371937, 0.0, 0.0, 0.0, 0.0
373.0, 343.0, 1.0, 1505.0, 0.227906976744186, 0.0, 0.0, 0.0, 0.0
285.0, 252.0, 6.0, 992.0, 0.254032258064516, 0.0, 0.0, 0.0, 0.0
661.0, 525.0, 93.0, 2025.0, 0.259259259259259, 0.0, 0.0, 0.0, 0.0
570.0, 437.0, 23.0, 1697.0, 0.257513258691809, 0.0, 0.0, 0.0, 0.0
1131.0, 1032.0, 15.0, 4069.0, 0.253624969279921, 0.0, 0.0, 0.0, 0.0
1458.0, 1312.0, 77.0, 4255.0, 0.30834312573443, 0.0, 0.0, 0.0, 0.0
329.0, 177.0, 10.0, 836.0, 0.211722488038278, 0.0, 0.0, 0.0, 0.0
1587.0, 1166.0, 168.0, 4618.0, 0.252490255521871, 0.0, 0.0, 0.0, 0.0
1460.0, 1194.0, 53.0, 4505.0, 0.26503884572697, 0.0, 0.0, 0.0, 0.0
1354.0, 1021.0, 27.0, 4081.0, 0.250183778485665, 0.0, 0.0, 1.0, 0.0
185.0, 141.0, 13.0, 526.0, 0.268060836501901, 0.0, 0.0, 0.0, 0.0
1737.0, 2041.0, 27.0, 7033.0, 0.290203327171904, 0.0, 0.0, 0.0, 0.0
772.0, 848.0, 49.0, 2964.0, 0.286099865047233, 0.0, 0.0, 0.0, 0.0
191.0, 174.0, 4.0, 581.0, 0.299483648881239, 0.0, 0.0, 0.0, 0.0
293.0, 198.0, 8.0, 714.0, 0.277310924369748, 0.0, 0.0, 0.0, 0.0
761.0, 591.0, 78.0, 2300.0, 0.25695652173913, 0.0, 0.0, 0.0, 0.0
244.0, 173.0, 5.0, 736.0, 0.235054347826087, 0.0, 0.0, 0.0, 0.0
267.0, 137.0, 2.0, 678.0, 0.202064896755162, 0.0, 0.0, 0.0, 0.0
1261.0, 1356.0, 32.0, 4746.0, 0.285714285714286, 0.0, 0.0, 0.0, 0.0
1406.0, 1301.0, 40.0, 4532.0, 0.287069726390115, 0.0, 0.0, 0.0, 0.0
1583.0, 1596.0, 91.0, 5980.0, 0.266889632107023, 0.0, 1.0, 1.0, 0.0
1720.0, 1578.0, 161.0, 6081.0, 0.259496793290577, 0.0, 1.0, 1.0, 0.0
341.0, 298.0, 2.0, 1275.0, 0.233725490196078, 0.0, 0.0, 0.0, 0.0
638.0, 434.0, 29.0, 1667.0, 0.260347930413917, 0.0, 0.0, 0.0, 0.0
267.0, 182.0, 18.0, 669.0, 0.272047832585949, 0.0, 0.0, 0.0, 0.0
286.0, 167.0, 11.0, 692.0, 0.241329479768786, 0.0, 0.0, 0.0, 0.0
2053.0, 2105.0, 281.0, 7318.0, 0.287646898059579, 0.0, 0.0, 0.0, 0.0
690.0, 468.0, 45.0, 1899.0, 0.246445497630332, 0.0, 0.0, 0.0, 0.0
205.0, 99.0, 4.0, 455.0, 0.217582417582418, 0.0, 0.0, 0.0, 0.0
1522.0, 1309.0, 7.0, 5099.0, 0.256717003333987, 0.0, 0.0, 0.0, 0.0
207.0, 175.0, 4.0, 629.0, 0.278219395866455, 0.0, 0.0, 0.0, 0.0
632.0, 543.0, 13.0, 2131.0, 0.254809948381042, 0.0, 0.0, 0.0, 0.0
646.0, 303.0, 21.0, 1196.0, 0.253344481605351, 0.0, 0.0, 0.0, 0.0
690.0, 504.0, 3.0, 2132.0, 0.236397748592871, 0.0, 0.0, 0.0, 0.0
2573.0, 2460.0, 28.0, 9396.0, 0.261813537675607, 0.0, 1.0, 18.0, 1.0
921.0, 642.0, 122.0, 2695.0, 0.23821892393321, 0.0, 0.0, 0.0, 0.0
